"nie:identifier","nie:title","location","Strike",,"Azimuth",,"Angle",,"Length",,"Depth",,"Width",,"Slip",,,"CenosoicSlip",,"CenosoicSlip",,"reliabilityClass","Rate",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Activity",,,,,,,,"Event",,"Event",,"Event",,"slip_rate_mm_year",,"averaged_slip_rate_mm_year",,"recurrence_interval",,"potential_ms_max",,"potential_mw_max",,"elapsed_time_years",,"associatedCSS","associatedIGGSS","isActiveFault","Complier","nie:created"
,,,"value","quality","value","quality","value","quality","value","quality","value","quality","value","quality","type","quality","value","type=Lateral",,"type=vertical",,,"value","grade","type=Geomorphological",,"type=Geophysical",,"type=EngineeringGeological",,"type=Gydrogeological",,"type=Meteorological",,"type=StructuralGeological",,"type=Paleoseismological",,"type=Seismological",,"value","degree","EventAge",,"EventAge",,"EventAge",,"type=VerticalMaxSlip",,"type=LateralMaxSlip",,"type=TotalMaxSlip",,"value","quality","value","quality","value","quality","value","quality","value","quality","value","quality",,,,"foaf:name",
,,,,,,,,,,,,,,,,,,"value","quality","value","quality",,,,"value","grade","value","grade","value","grade","value","grade","value","grade","value","grade","value","grade","value","grade",,,"type=LastActivationAge",,"type=LastHistoricalEathquake",,"type=AbsoluteDeformationAge",,"value","quality","value","quality","value","quality",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value","index","value","quality","value","quality",,,,,,,,,,,,,,,,,,,,,,,
"ID","Name","Location","Strike","Strike_Q","Dip_azimuth","Dip_azimuth_Q","Dip_angle","Dip_angle_Q","Length_km","Length_Q","Depth_km","Depth_Q","Width_damage_zone_km","Width_damage_zone_Q","Slip_sense","Slip_sense_Q","Slip_sense_Index","Total_Cenozoic_lateral_slip_m","Total_Cenozoic_lateral_slip_Q","Total_Cenozoic_vertical_slip_m","Total_Cenozoic_vertical_slip_Q","Reliability_class","Slip_rate_features","Slip_rate_grade","Geomorphological_features","Geomorphological_grade","Geophysical_features","Geophysical_grade","Engineering_geological_features","Engineering_geological_grade","Gydrogeological_features","Gydrogeological_grade","Meteorological_features","Meteorological_grade","Structural_geological_features","Structural_geological_grade","Paleoseismological_features","Paleoseismological_grade","Seismological_features","Seismological_grade","Total_activity_grade","Activity_degree","Last_activation_age","Last_activation_age_index","Last_historical_earthquake","Last_historical_earthquake_Q","Absolute_deformation_age","Absolute_deformation_age_Q","Vertical_max_slip_per_event_m","Vertical_max_slip_per_event_Q","Lateral_max_slip_per_event_m","Lateral_max_slip_per_event_Q","Total_max_slip_per_event_m","Total_max_slip_per_event_Q","Slip_rate_mm_year","Slip_rate_Q","Averaged_slip_rate_mm_year","Averaged_slip_rate_Q","Recurrence_interval","Recurrence_interval_Q","Potential_Ms_max","Potential_Ms_max_Q","Potential_Mw_max","Potential_Mw_max_Q","Elapsed_time_years","Elapsed_time_Q","Associated_CSS","Associated_IGGSS","Seismic_activity_of_fault","Compiler","Date"
"RUAF_1228-2",,"Вдоль северо-западного склона Яблонового хребта, Забайкалье",66,"ЭЗ",,,,,"26.57","ЭЗ",,,"2.66","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1228-3",,"Вдоль северо-западного склона Яблонового хребта, Забайкалье",57,"ЭЗ",,,,,"7.10","ЭЗ",,,"0.71","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1228-4",,"Вдоль северо-западного склона Яблонового хребта, Забайкалье",74,"ЭЗ",,,,,"24.13","ЭЗ",,,"2.41","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1229","Нижнеакуйский","Вдоль долины р. Ниж. Акуя, притока р. Акша в Забайкалье",45,"ЭЗ",,,,,"15.89","ЭЗ",,,"1.59","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1230",,"В долине р. Онон, Забайкалье",35,"ЭЗ",,,,,"44.2","ЭЗ",,,"4.42","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1231-1","Турский","Вдоль долины р. Тура в Забайкалье",9,"ЭЗ",,,,,"14.91","ЭЗ",,,"1.49","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1231-2","Турский","Вдоль долины р. Тура в Забайкалье",32,"ЭЗ",,,,,"31.04","ЭЗ",,,"3.1","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1232","Балнтуйский","Вдоль долины р. Балнтуй в Забайкалье",35,"ЭЗ",,,,,"13.16","ЭЗ",,,"1.32","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1233",,"Вдоль долины р. Ингода в Забайкалье",11,"ЭЗ",,,,,"9.54","ЭЗ",,,"0.95","АС",,,13,,,,,2,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1234-1","Зун-Джила-Дзымкуйский","Вдоль р. Зун-Джила и р. Дзымкуй (верховье) в Забайкалье",299,"ЭЗ",,,,,"25.77","ЭЗ",,,"2.58","АС",,,13,,,,,1,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1234-2","Зун-Джила-Дзымкуйский","Вдоль р. Дзымкуй в Забайкалье",302,"ЭЗ",,,,,"10.6","ЭЗ",,,"1.06","АС",,,13,,,,,1,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_919","Арта-Доронинский","Вдоль р. Ингода в Забайкалье",43,"ЭЗ",,,,,"29.05","ЭЗ",,,"2.91","АС",,,13,,,,,2,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1235",,"Вдоль юго-восточного борта долины р. Чикой в Забайкалье",65,"ЭЗ",,,,,"18.27","ЭЗ",,,"1.83","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1236",,"Вдоль северного борта долины р. Чикой в Забайкалье",81,"ЭЗ",,,,,"23.80","ЭЗ",,,"2.38","АС",,,0,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"слабая","Плиоценовое",0,,,,,0,,0,,0,,,,0,,,,"6.5","ЛС",0,,,,"---",,"Да","Лунина О.В.","11.09.2014"
"RUAF_1237-1","Дербул-Косонкинский","Вдоль р. Дербул в Забайкалье",35,"ЭЗ",,,,,"9.41","ЭЗ",,,"0.94","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","неоген-четвертичное",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1237-2","Дербул-Косонкинский","Вдоль р. Косонка в Забайкалье",34,"ЭЗ",,,,,"3.14","ЭЗ",,,"0.31","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1237-3","Дербул-Косонкинский","Вдоль р. Косонка в Забайкалье",26,"ЭЗ",,,,,"5.80","ЭЗ",,,"0.58","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1238",,"Вдоль р. Широкий  в Забайкалье",82,"ЭЗ",,,,,"8.32","ЭЗ",,,"0.83","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1239","Куналейский","Вдоль р. Куналей  в Забайкалье",77,"ЭЗ",,,,,"10.97","ЭЗ",,,"1.1","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1240","Маргентуйский","Вдоль руч. Маргентуй в Забайкалье",52,"ЭЗ",,,,,"10.77","ЭЗ",,,"1.08","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1241","Кукунор-Шилийский","Вдоль северо-западного склона хребта Кукунор-Шили в Забайкалье",57,"ЭЗ",,,,,"16.93","ЭЗ",,,"1.69","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1242","Агайский","Вдоль юго-восточного склона Агайского хребта в Забайкалье",25,"ЭЗ",,,,,"9.41","ЭЗ",,,"0.94","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1243","Алентуйский","Вдоль р. Алентуй, притока р. Хилок в Забайкалье",332,"ЭЗ",,,,,"11.66","ЭЗ",,,"1.17","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","04.07.2011"
"RUAF_1244-1","Чикойский","Вдоль р. Чикой в Забайкалье",45,"ЭЗ",,,,,"8.50","ЭЗ",,,"0.85","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1244-2","Чикойский","Вдоль р. Чикой в Забайкалье",51,"ЭЗ",,,,,"6.2","ЭЗ",,,"0.62","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1244-3","Чикойский","Вдоль р. Чикой в Забайкалье",35,"ЭЗ",,,,,"8.36","ЭЗ",,,"0.84","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1244-4","Чикойский","Вдоль р. Чикой в Забайкалье",40,"ЭЗ",,,,,"8.85","ЭЗ",,,"0.89","АС",,,13,,,,,1,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1245","Барун-Киретьский","Вдоль р. Барун-Киреть в Малханском хребте, Забайкалье",39,"ЭЗ",,,,,"14.85","ЭЗ",,,"1.49","АС",,,13,,,,,2,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1246",,"Вдоль юго-восточного склона Малханского хребта, Забайкалье",62,"ЭЗ",,,,,"19.99","ЭЗ",,,2,"АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1247",,"В пределах острова Ольхон",64,"ЭЗ",,,,,"23.85","ЭЗ",,,"2.39","АС",,,13,,,,,1,,0,"Фрагментарно мелкие линеаменты и выступ мыса на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1248","Большой Черемшанский","Вдоль р. Бол. Черемшанка вблизи юго-восточного берега оз.Байкал",285,"ЭЗ",,,,,"21.09","ЭЗ",,,"2.1","АС",,,13,,,,,2,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1249",,"В Северо-Байкальской впадине",41,"ЭЗ",,,,,"14.39","ЭЗ",,,"1.44","АС",,,13,,,,,2,,0,"Уступ на батиметрической карте: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1250",,"В Северо-Байкальской впадине",42,"ЭЗ",,,,,"97.18","ЭЗ",,,"9.72","АС",,,13,,,,,1,,0,"Фрагментарно уступ на батиметрической карте: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10.2, М=3.44: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1251","Левоульканский","Вдоль р. Лев. Улькан (верховье) на Сибирской платформе",310,"ЭЗ",,,,,"20.48","ЭЗ",,,"2.05","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1252",,"Вдоль р. Лев. Улькан на Сибирской платформе",22,"ЭЗ",,,,,"9.67","ЭЗ",,,"0.97","АС",,,13,,,,,2,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1253-1",,"Вдоль р. Прав. Киренга и ее левого притока на Сибирской платформе",1,"ЭЗ",,,,,"9.18","ЭЗ",,,"0.92","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1253-2",,"Вдоль р. Лев. Улькан на Сибирской платформе",356,"ЭЗ",,,,,"9.06","ЭЗ",,,"0.91","АС",,,13,,,,,2,,0,"Линеамент и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1254","Юктогон-Уакитский","Вдоль р. Уакит в районе притоков Юктогон и Дулешма в Южно-Муйском хребте",317,"ЭЗ",,,,,"14.32","ЭЗ",,,"1.43","АС",,,13,,,,,1,,0,"Фрагментарно линеамент и слабо выраженный уступ на топоосновах: 1 балл",1,,0,,0,"Термальный источник ""Юктогон"": 2 балла",2,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,9,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1255",,"В районе хребта Унгдар в бассейне р. Уакит",41,"ЭЗ",,,,,"16.16","ЭЗ",,,"1.62","АС",,,13,,,,,1,,0,"Линейное расположение озер и уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1256","Хухэ-Ундэрский","В северо-западном борту Джидинской впадины в Забайкалье",54,"ЭЗ",,,,,"7.43","ЭЗ",,,"0.74","АС",,,0,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"слабая","Плиоценовое",0,,,,,0,,0,,0,,,,0,,,,"6.5","ЛС",0,,,,"---",,"Да","Лунина О.В","11.09.2014"
"RUAF_1257","Уляндир-Нурта-Нарынский","Вдоль р.Уляндир и р. Нурта-Нарын в хребте Хамар-Дабан",273,"ЭЗ",,,,,"26.99","ЭЗ",,,"2.7","АС",,,13,,,,,1,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1258-1","Хахюрта-Санхактуйский","В хребте Хамар-Дабан вдоль левого притока р. Хохюрта и в верховьях р. Ехэ-Худуй",55,"ЭЗ",,,,,"16.25","ЭЗ",,,"1.63","АС",,,13,,,,,1,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1258-2","Хахюрта-Санхактуйский","Вдоль р. Санхактуй в хребте Хамар-Дабан в хребте Хамар-Дабан",30,"ЭЗ",,,,,"6.74","ЭЗ",,,"0.67","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1259","Улан-Сардыкский","Вдоль восточного склона хребта Улан-Сардык и р. Харбарта значительно южнее Тункинской впадины",0,"ЭЗ",,,,,"7.01","ЭЗ",,,"0.7","АС",,,13,,,,,2,"0-0.99",1,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1260-1","Ехэ-Худуйский","Вдоль р. Ехэ-Худуй, левого притока р. Зун-Мурэн между хребтами Хангарульский и Улан-Сардык",326,"ЭЗ",,,,,"10.98","ЭЗ",,,"1.1","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1260-2","Ехэ-Худуйский","Вдоль р. Ехэ-Худуй, левого притока р. Зун-Мурэн между хребтами Хангарульский и Улан-Сардык",342,"ЭЗ",,,,,"2.26","ЭЗ",,,"0.23","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1261","Первый Ухабырьский","Вдоль р. Ухабырь 1-й, левого притока р. Хохюрта в Хангарульском хребте",335,"ЭЗ",,,,,"8.64","ЭЗ",,,"0.86","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1262-2","Снежно-Хубутуйский","Вдоль р. Хубутуй в хребте Хамар-Дабан",88,"ЭЗ",,,,,"26.41","ЭЗ",,,"2.64","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1262-1","Снежно-Хубутуйский","Вдоль р. Хубутуй в хребте Хамар-Дабан",270,"ЭЗ",,,,,"5.80","ЭЗ",,,"0.58","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1263","Илькчинский","Вдоль р. Илькча, притока р. Хамней в хребте Хамар-Дабан",82,"ЭЗ",,,,,"14.3","ЭЗ",,,"1.43","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1264","Бузыр-Жалгинский","Вдоль р. Бузыр-Жалга в хребте Хамар-Дабан",16,"ЭЗ",,,,,"6.35","ЭЗ",,,"0.64","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1265",,"В бассейне р. Темник между хребтами Малый Хамар-Дабан и Хамар-Дабан",13,"ЭЗ",,,,,"7.40","ЭЗ",,,"0.74","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1266","Торейский","Вдоль р. Торей в хребте Малый Хамар-Дабан",357,"ЭЗ",,,,,"14.42","ЭЗ",,,"1.44","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1267-2","Джидинский","В долине р. Джида",275,"ЭЗ",,,,,"11.57","ЭЗ",,,"1.16","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1267-3","Джидинский","В долине р. Джида",75,"ЭЗ",,,,,"19.05","ЭЗ",,,"1.91","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1267-4","Джидинский","В долине р. Джида",45,"ЭЗ",,,,,"13.47","ЭЗ",,,"1.35","АС",,,13,,,,,1,,0,"Уступ и линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1267-1","Джидинский","В долине р. Джида",284,"ЭЗ",,,,,"41.4","ЭЗ",,,"4.14","АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1268",,"В долине р. Джида",285,"ЭЗ",,,,,"13.98","ЭЗ",,,"1.4","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
"RUAF_1269","Дархинтуйский","Вдоль долины р. Дархинтуй",275,"ЭЗ",,,,,"13.27","ЭЗ",,,"1.33","АС",,,13,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В","04.07.2011"
